recruitNumber,name,detailLink,publishTime,catalog,workLocation
1,MIG06-应用宝客户端运营经理（深圳）,http://hr.tencent.com/position_detail.php?id=19402&keywords=&tid=0&lid=0,2015-07-11,产品/项目类,深圳
1,15577-创新产品交互设计师（深圳）,http://hr.tencent.com/position_detail.php?id=17586&keywords=&tid=0&lid=0,2015-07-10,设计类,深圳
2,MIG07-电脑管家客户端开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=19547&keywords=&tid=0&lid=0,2015-08-21,技术类,深圳
3,SNG06-手Q会员iOS开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=15203&keywords=&tid=0&lid=0,2015-08-21,技术类,深圳
1,CB-绩效管理高级经理（深圳）,http://hr.tencent.com/position_detail.php?id=20560&keywords=&tid=0&lid=0,2015-07-10,职能类,深圳
2,ZX1-财付通商业智能资深后台开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=20576&keywords=&tid=0&lid=0,2015-07-10,技术类,深圳
1,HY2-数据服务高级产品经理（深圳）,http://hr.tencent.com/position_detail.php?id=18107&keywords=&tid=0&lid=0,2015-07-10,产品/项目类,深圳
2,SNG08-QQ空间商业化策划经理（深圳）,http://hr.tencent.com/position_detail.php?id=21457&keywords=&tid=0&lid=0,2015-07-13,产品/项目类,深圳
1,MIG09-网页转码和数据挖掘算法工程师（深圳）,http://hr.tencent.com/position_detail.php?id=15668&keywords=&tid=0&lid=0,2015-07-14,技术类,深圳
2,15612-火影手游3D动画设计师（深圳）,http://hr.tencent.com/position_detail.php?id=20856&keywords=&tid=0&lid=0,2015-07-13,设计类,深圳
1,ZX1-财付通后台开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=20084&keywords=&tid=0&lid=0,2015-07-13,技术类,深圳
1,13552-英雄联盟赛事规划游戏策划（深圳）,http://hr.tencent.com/position_detail.php?id=21596&keywords=&tid=0&lid=0,2015-07-14,产品/项目类,深圳
4,SNG01-流媒体转码高级工程师（深圳）,http://hr.tencent.com/position_detail.php?id=16361&keywords=&tid=0&lid=0,2015-07-14,技术类,深圳
1,MIG03-高级用户研究员（广州）,http://hr.tencent.com/position_detail.php?id=16257&keywords=&tid=0&lid=0,2015-07-14,设计类,广州
1,MIG07-Android杀毒引擎开发工程师（北京）,http://hr.tencent.com/position_detail.php?id=21558&keywords=&tid=0&lid=0,2015-07-13,技术类,北京
2,RP-共享服务运营管控经理（深圳）,http://hr.tencent.com/position_detail.php?id=18200&keywords=&tid=0&lid=0,2015-07-12,职能类,深圳
1,OMG193-广告内容营销包装策划（北京）,http://hr.tencent.com/position_detail.php?id=20244&keywords=&tid=0&lid=0,2015-07-13,市场类,北京
8,ZX1-手Q支付Android开发工程师（北京）,http://hr.tencent.com/position_detail.php?id=18316&keywords=&tid=0&lid=0,2015-08-21,技术类,北京
3,SNG03-IT类目内容运营经理（深圳）,http://hr.tencent.com/position_detail.php?id=21163&keywords=&tid=0&lid=0,2015-07-13,产品/项目类,深圳
1,OMG064-应用开发工程师（上海）,http://hr.tencent.com/position_detail.php?id=20605&keywords=&tid=0&lid=0,2015-07-14,技术类,上海
1,ZX1-财付通媒介采买及资源管理经理（深圳）,http://hr.tencent.com/position_detail.php?id=20935&keywords=&tid=0&lid=0,2015-07-13,市场类,深圳
1,HY1-高级产品运营经理(上海）,http://hr.tencent.com/position_detail.php?id=21434&keywords=&tid=0&lid=0,2015-07-13,产品/项目类,上海
1,GY0-web端开发工程师(深圳),http://hr.tencent.com/position_detail.php?id=20192&keywords=&tid=0&lid=0,2015-07-13,技术类,深圳
2,17757-腾讯网首页产品运营经理（北京）,http://hr.tencent.com/position_detail.php?id=19563&keywords=&tid=0&lid=0,2015-08-21,产品/项目类,北京
1,TEG12-运营开发架构师（深圳）,http://hr.tencent.com/position_detail.php?id=21453&keywords=&tid=0&lid=0,2015-08-21,技术类,深圳
1,S2-高级财务经理（深圳）,http://hr.tencent.com/position_detail.php?id=20309&keywords=&tid=0&lid=0,2015-07-15,职能类,深圳
1,WXG06-微信支付营销运营视觉设计师（深圳）,http://hr.tencent.com/position_detail.php?id=16949&keywords=&tid=0&lid=0,2015-07-14,设计类,深圳
1,HY5-互动娱乐国内市场商务拓展经理（深圳）,http://hr.tencent.com/position_detail.php?id=19234&keywords=&tid=0&lid=0,2015-07-14,市场类,深圳
2,SA-UI工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21774&keywords=&tid=0&lid=0,2015-08-21,设计类,深圳
3,WXG06-微信支付高级后台开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=20517&keywords=&tid=0&lid=0,2015-07-12,技术类,深圳
1,MIG18-移动游戏分发产品经理（深圳）,http://hr.tencent.com/position_detail.php?id=21576&keywords=&tid=0&lid=0,2015-08-21,产品/项目类,深圳
2,14137-WXG财务管理（广州）,http://hr.tencent.com/position_detail.php?id=17230&keywords=&tid=0&lid=0,2015-08-21,职能类,广州
1,HY1-游戏质量开放平台终端开发工程师（上海）,http://hr.tencent.com/position_detail.php?id=19583&keywords=&tid=0&lid=0,2015-07-15,技术类,上海
1,WXG04-微信游戏资源运营产品经理(深圳),http://hr.tencent.com/position_detail.php?id=21612&keywords=&tid=0&lid=0,2015-07-15,产品/项目类,深圳
1,SD14-webgame运营策划（上海）,http://hr.tencent.com/position_detail.php?id=21337&keywords=&tid=0&lid=0,2015-07-14,产品/项目类,上海
1,WXG04-微信商业项目交互设计师(深圳),http://hr.tencent.com/position_detail.php?id=21224&keywords=&tid=0&lid=0,2015-07-14,设计类,深圳
2,13551-移动游戏本地化运营策划（深圳）,http://hr.tencent.com/position_detail.php?id=20650&keywords=&tid=0&lid=0,2015-07-13,产品/项目类,深圳
4,ZX1-手Q支付后台开发工程（深圳）,http://hr.tencent.com/position_detail.php?id=19932&keywords=&tid=0&lid=0,2015-08-21,技术类,深圳
4,ZX1-财付通账务后台开发工程师 （深圳）,http://hr.tencent.com/position_detail.php?id=19936&keywords=&tid=0&lid=0,2015-08-21,技术类,深圳
2,SNG12-Web前端开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=17562&keywords=&tid=0&lid=0,2015-08-21,技术类,深圳
1,SA-微信广告数据运营经理(深圳),http://hr.tencent.com/position_detail.php?id=20875&keywords=&tid=0&lid=0,2015-08-21,产品/项目类,深圳
1,HY3-互娱供应商管理经理（深圳）,http://hr.tencent.com/position_detail.php?id=21635&keywords=&tid=0&lid=0,2015-07-16,职能类,深圳
1,HY08-QT手机终端开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21110&keywords=&tid=0&lid=0,2015-08-21,技术类,深圳
2,ZX1-跨境支付后台开发（深圳）,http://hr.tencent.com/position_detail.php?id=21603&keywords=&tid=0&lid=0,2015-07-14,技术类,深圳
2,MIG08-产品活动策划经理（广州）,http://hr.tencent.com/position_detail.php?id=21873&keywords=&tid=0&lid=0,2015-08-21,产品/项目类,广州
1,MIG12-大数据运维工程师（深圳）,http://hr.tencent.com/position_detail.php?id=20431&keywords=&tid=0&lid=0,2015-08-21,技术类,深圳
2,HY6-php高级开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=13819&keywords=&tid=0&lid=0,2015-08-21,技术类,深圳
2,MIG07-资深项目经理（深圳）,http://hr.tencent.com/position_detail.php?id=20062&keywords=&tid=0&lid=0,2015-07-16,产品/项目类,深圳
2,SNG11-运营技术开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=18015&keywords=&tid=0&lid=0,2015-07-16,技术类,深圳
1,TEG09-linux内核开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=15152&keywords=&tid=0&lid=0,2015-08-21,技术类,深圳
2,15569-新手游游戏运营策划（深圳）,http://hr.tencent.com/position_detail.php?id=19014&keywords=&tid=0&lid=0,2015-07-15,产品/项目类,深圳
2,15569-移动游戏运营策划（深圳）,http://hr.tencent.com/position_detail.php?id=21255&keywords=&tid=0&lid=0,2015-07-15,产品/项目类,深圳
2,ZX1-支付系统架构师（深圳）,http://hr.tencent.com/position_detail.php?id=19941&keywords=&tid=0&lid=0,2015-08-21,技术类,深圳
2,ZX1-财付通系统测试工程师（深圳）,http://hr.tencent.com/position_detail.php?id=19695&keywords=&tid=0&lid=0,2015-08-21,技术类,深圳
1,SNG16-QQ音乐运营合作产品经理（深圳）,http://hr.tencent.com/position_detail.php?id=20312&keywords=&tid=0&lid=0,2015-08-21,产品/项目类,深圳
1,OMG236-重构工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21265&keywords=&tid=0&lid=0,2015-07-15,技术类,深圳
1,17765-腾讯视频商业制片人（北京）,http://hr.tencent.com/position_detail.php?id=19394&keywords=&tid=0&lid=0,2015-08-21,产品/项目类,北京
1,TEG13-后台开发工程师（广州）,http://hr.tencent.com/position_detail.php?id=21653&keywords=&tid=0&lid=0,2015-08-21,技术类,广州
1,XN-视觉设计师（深圳）,http://hr.tencent.com/position_detail.php?id=20591&keywords=&tid=0&lid=0,2015-07-15,设计类,深圳
1,14914-公关研究总监（北京）,http://hr.tencent.com/position_detail.php?id=20491&keywords=&tid=0&lid=0,2015-07-14,职能类,北京
1,MIG18-区域运营经理（厦门）,http://hr.tencent.com/position_detail.php?id=21405&keywords=&tid=0&lid=0,2015-08-21,市场类,厦门
1,MIG18-区域运营经理（杭州）,http://hr.tencent.com/position_detail.php?id=21403&keywords=&tid=0&lid=0,2015-08-21,市场类,杭州
2,TEG10-IDC资源管理经理（深圳）,http://hr.tencent.com/position_detail.php?id=21471&keywords=&tid=0&lid=0,2015-08-21,技术类,深圳
1,SNG06-web前端高级开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=16624&keywords=&tid=0&lid=0,2015-07-15,技术类,深圳
2,MIG16-IOS开发高级工程师（北京）,http://hr.tencent.com/position_detail.php?id=19141&keywords=&tid=0&lid=0,2015-07-16,技术类,北京
3,SNG17-手机QQ市场分发产品经理（深圳）,http://hr.tencent.com/position_detail.php?id=16618&keywords=&tid=0&lid=0,2015-07-16,产品/项目类,深圳
2,MIG18-腾讯开放平台产品运营经理,http://hr.tencent.com/position_detail.php?id=21107&keywords=&tid=0&lid=0,2015-08-21,产品/项目类,深圳
2,15583-互娱游戏后台开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=19681&keywords=&tid=0&lid=0,2015-08-21,技术类,深圳
2,WXG06-微信支付测试开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=20287&keywords=&tid=0&lid=0,2015-07-14,技术类,深圳
1,RL1-职业培训主管（深圳）,http://hr.tencent.com/position_detail.php?id=20525&keywords=&tid=0&lid=0,2015-08-21,职能类,深圳
1,15572-文案&剧情策划（深圳）,http://hr.tencent.com/position_detail.php?id=20467&keywords=&tid=0&lid=0,2015-07-16,产品/项目类,深圳
3,SNG02-QQ通信平台后台开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=18258&keywords=&tid=0&lid=0,2015-08-21,技术类,深圳
2,TEG07-PHP开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21919&keywords=&tid=0&lid=0,2015-08-21,技术类,深圳
3,ZX1-财付通金融数据挖掘工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21667&keywords=&tid=0&lid=0,2015-07-16,技术类,深圳
1,14131-HRBP（广州）,http://hr.tencent.com/position_detail.php?id=19280&keywords=&tid=0&lid=0,2015-07-15,职能类,广州
1,ZX1-外卡业务风险管理高级分析师（深圳）,http://hr.tencent.com/position_detail.php?id=18463&keywords=&tid=0&lid=0,2015-07-15,技术类,深圳
1,TEG07-CDC高级视觉设计师（成都）,http://hr.tencent.com/position_detail.php?id=21768&keywords=&tid=0&lid=0,2015-08-21,设计类,成都
1,HY08-游戏社区平台交互设计师（深圳）,http://hr.tencent.com/position_detail.php?id=21415&keywords=&tid=0&lid=0,2015-08-21,设计类,深圳
1,TZ-PPT Designer（Shenzhen）,http://hr.tencent.com/position_detail.php?id=21685&keywords=&tid=0&lid=0,2015-07-16,设计类,深圳
1,SD9-互娱游戏后台开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21681&keywords=&tid=0&lid=0,2015-07-16,技术类,深圳
2,WXG02-微信后台策略安全(广州),http://hr.tencent.com/position_detail.php?id=21662&keywords=&tid=0&lid=0,2015-07-16,技术类,广州
2,OMG097-后台开发工程师（北京）,http://hr.tencent.com/position_detail.php?id=21655&keywords=&tid=0&lid=0,2015-07-16,技术类,北京
2,HY4-互娱品牌公关传播经理(深圳),http://hr.tencent.com/position_detail.php?id=21344&keywords=&tid=0&lid=0,2015-07-16,,深圳
1,TEG05-后台服务系统开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=15597&keywords=&tid=0&lid=0,2015-07-17,技术类,深圳
2,MIG06-后台开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21435&keywords=&tid=0&lid=0,2015-08-21,技术类,深圳
1,WXG02-微信自然语言处理研发工程师（北京）,http://hr.tencent.com/position_detail.php?id=21673&keywords=&tid=0&lid=0,2015-07-16,技术类,北京
1,SD6-技术动画师（上海）,http://hr.tencent.com/position_detail.php?id=21664&keywords=&tid=0&lid=0,2015-07-16,设计类,上海
1,MIG03-浏览器高级视觉设计师（深圳）,http://hr.tencent.com/position_detail.php?id=21247&keywords=&tid=0&lid=0,2015-07-16,设计类,深圳
4,TEG12-数据中心建设项目经理（深圳）,http://hr.tencent.com/position_detail.php?id=20397&keywords=&tid=0&lid=0,2015-08-21,产品/项目类,深圳
2,HY1-智能玩具嵌入式软件开发工程师（上海）,http://hr.tencent.com/position_detail.php?id=20305&keywords=&tid=0&lid=0,2015-08-21,技术类,上海
2,15602-Alpha项目3D动画设计师（深圳）,http://hr.tencent.com/position_detail.php?id=19672&keywords=&tid=0&lid=0,2015-07-19,设计类,深圳
2,TEG11-高级算法研发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=19633&keywords=&tid=0&lid=0,2015-08-20,技术类,深圳
1,15581-欢乐游戏项目经理(深圳),http://hr.tencent.com/position_detail.php?id=21654&keywords=&tid=0&lid=0,2015-07-16,产品/项目类,深圳
1,17605-页面重构工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21658&keywords=&tid=0&lid=0,2015-07-16,设计类,深圳
1,TEG05-安全平台部web前台开发工程师(深圳),http://hr.tencent.com/position_detail.php?id=20849&keywords=&tid=0&lid=0,2015-07-16,技术类,深圳
1,RP-HR-SSC共享服务运营经理(深圳),http://hr.tencent.com/position_detail.php?id=12965&keywords=&tid=0&lid=0,2015-07-16,职能类,深圳
6,13551-移动游戏数据分析（深圳）,http://hr.tencent.com/position_detail.php?id=19955&keywords=&tid=0&lid=0,2015-07-16,产品/项目类,深圳
2,SNG07-云测试高级工程师（深圳）,http://hr.tencent.com/position_detail.php?id=19676&keywords=&tid=0&lid=0,2015-08-21,技术类,深圳
2,SNG12-云平台部高级市场经理（深圳）,http://hr.tencent.com/position_detail.php?id=19797&keywords=&tid=0&lid=0,2015-08-20,市场类,深圳
2,TEG05-项目管理工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21340&keywords=&tid=0&lid=0,2015-07-18,产品/项目类,深圳
2,OMG231-腾讯网文化频道采编（北京）,http://hr.tencent.com/position_detail.php?id=20319&keywords=&tid=0&lid=0,2015-07-17,内容编辑类,北京
1,ZX1-创新金融业务系统开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=20030&keywords=&tid=0&lid=0,2015-07-17,技术类,深圳
3,HY4-网页游戏品牌经理(深圳),http://hr.tencent.com/position_detail.php?id=15042&keywords=&tid=0&lid=0,2015-08-20,市场类,深圳
2,ZX1-财付通高级金融合作经理（北京）,http://hr.tencent.com/position_detail.php?id=21633&keywords=&tid=0&lid=0,2015-08-20,市场类,北京
1,OMG097-数据分析工程师（深圳）,http://hr.tencent.com/position_detail.php?id=20050&keywords=&tid=0&lid=0,2015-08-20,技术类,深圳
1,SD13-游戏分析策划(深圳),http://hr.tencent.com/position_detail.php?id=19990&keywords=&tid=0&lid=0,2015-07-17,产品/项目类,深圳
1,XZ-Administrative Supervisor (HK),http://hr.tencent.com/position_detail.php?id=21421&keywords=&tid=0&lid=0,2015-07-16,职能类,香港
1,HY08-web前端开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21692&keywords=&tid=0&lid=0,2015-07-16,技术类,深圳
1,SNG08-优图产品经理（上海）,http://hr.tencent.com/position_detail.php?id=21652&keywords=&tid=0&lid=0,2015-08-21,产品/项目类,上海
3,SNG02-QQ多媒体通信后台工程师（深圳）,http://hr.tencent.com/position_detail.php?id=20684&keywords=&tid=0&lid=0,2015-08-21,技术类,深圳
2,SNG12-云后台C++/PHP开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=19322&keywords=&tid=0&lid=0,2015-08-21,技术类,深圳
1,SNG17-手机QQ流量产品策划经理（深圳）,http://hr.tencent.com/position_detail.php?id=17655&keywords=&tid=0&lid=0,2015-07-17,产品/项目类,深圳
2,SNG08-Q-zone相册产品策划经理（深圳）,http://hr.tencent.com/position_detail.php?id=21599&keywords=&tid=0&lid=0,2015-07-18,产品/项目类,深圳
1,MIG15-移动端渲染引擎架构设计师（VR方向）（深圳）,http://hr.tencent.com/position_detail.php?id=20225&keywords=&tid=0&lid=0,2015-08-20,技术类,深圳
2,ZX1-财付通研发项目经理（深圳）,http://hr.tencent.com/position_detail.php?id=21639&keywords=&tid=0&lid=0,2015-08-20,产品/项目类,深圳
2,WXG04-微信游戏数据分析产品经理(深圳),http://hr.tencent.com/position_detail.php?id=21364&keywords=&tid=0&lid=0,2015-07-16,产品/项目类,深圳
